"","draw","district","total_pop","b1_probs","b2_wgt","parent"
"1","1",1,50,0.0435786032849384,0.0217391304347826,1
"2","1",2,50,0.0472185577454687,0.0172413793103448,17
"3","1",3,50,0.0440751386316705,0.0217391304347826,5
"4","1",4,50,0.0496378398299832,0.0344827586206896,12
"5","1",5,50,0.0408827641076664,0.0204081632653061,9
"6","1",6,50,0.0636629700622128,0.0555555555555556,10
"7","1",7,50,0.0434115060448828,0.0208333333333333,14
"8","1",8,50,0.0358580371453619,0.0178571428571428,16
"9","1",9,50,0.0479159602557363,0.0303030303030303,4
"10","1",10,50,0.052267658328331,0.037037037037037,4
"11","1",11,50,0.0325649079444744,0.0277777777777778,17
"12","1",12,50,0.0549494209170969,0.0416666666666667,10
"13","1",13,50,0.0380867700605404,0.0227272727272727,15
"14","1",14,50,0.0823172749646822,0.0555555555555556,3
"15","1",15,50,0.0387641074294401,0.0526315789473684,4
"16","1",16,50,0.0596737483433227,0.0909090909090909,20
"17","1",17,50,0.0377322396582686,0.0217391304347826,1
"18","1",18,50,0.0321824768575649,0.0277777777777778,11
"19","1",19,50,0.0503946489882686,0.0416666666666667,11
"20","1",20,50,0.103305989268611,0.166666666666667,6
"21","1",21,50,0.0740428960978091,0.0526315789473684,18
"22","1",22,50,0.0322160477534816,0.027027027027027,6
"23","1",23,50,0.0326773149285085,0.0303030303030303,13
"24","1",24,50,0.0345898410013177,0.05,10
"25","1",25,50,0.0622999902199835,0.0526315789473684,18
"26","1",26,50,0.0413675206597416,0.025,17
"27","1",27,50,0.0600269579528591,0.0526315789473684,2
"28","1",28,50,0.0326252805110077,0.0204081632653061,2
"29","1",29,50,0.060403692954841,0.0384615384615385,6
"30","1",30,50,0.034430499891525,0.0256410256410256,6
"31","1",31,50,0.0524203964741631,0.0666666666666667,10
"32","1",32,50,0.0301945137478034,0.0227272727272727,13
"33","1",33,50,0.0701457046006483,0.0714285714285714,3
"34","1",34,50,0.0704842100165546,0.0434782608695652,19
"35","1",35,50,0.0855285907096142,0.0909090909090909,14
"36","1",36,50,0.0430338338309824,0.0294117647058823,5
"37","1",37,50,0.0504335880500112,0.0714285714285714,4
"38","1",38,50,0.0429671804501296,0.0714285714285714,1
"39","1",39,50,0.0609847212776214,0.0526315789473684,13
"40","1",40,50,0.0356831228718454,0.0416666666666667,19
"41","1",41,50,0.0569314993823277,0.0833333333333333,1
"42","1",42,50,0.0392581172957144,0.0625,7
"43","1",43,50,0.044951507462919,0.0476190476190476,7
"44","1",44,50,0.108829754306015,0.142857142857143,4
"45","1",45,50,0.0597763933389899,0.0416666666666667,19
"46","1",46,50,0.0264014882480493,0.0588235294117647,19
"47","1",47,50,0.0762044151219157,0.1,14
"48","1",48,50,0.022683119067135,0.0909090909090909,17
"49","1",49,50,0.0546597142140309,0.0833333333333333,20
"50","1",50,50,0,0,2
"51","2",1,50,0.0579649610859998,0.0384615384615385,2
"52","2",2,50,0.0485445751575625,0.0217391304347826,11
"53","2",3,50,0.0365563409020117,0.02,11
"54","2",4,50,0.0464430118691002,0.025,10
"55","2",5,50,0.0400176591780621,0.0208333333333333,15
"56","2",6,50,0.0379580657507863,0.02,1
"57","2",7,50,0.0719286286426402,0.0666666666666667,9
"58","2",8,50,0.0879887240111491,0.0833333333333333,11
"59","2",9,50,0.0389297825512864,0.0192307692307692,1
"60","2",10,50,0.0443603457844067,0.0227272727272727,16
"61","2",11,50,0.0575203892056893,0.0256410256410256,10
"62","2",12,50,0.0356461494509519,0.0256410256410256,8
"63","2",13,50,0.0498724161769943,0.0238095238095238,7
"64","2",14,50,0.0464373947182157,0.0526315789473684,9
"65","2",15,50,0.0465296480936377,0.0263157894736842,16
"66","2",16,50,0.0355764584627211,0.037037037037037,8
"67","2",17,50,0.0476049885009062,0.027027027027027,4
"68","2",18,50,0.0756036575548445,0.1,16
"69","2",19,50,0.0320153814176457,0.0344827586206896,12
"70","2",20,50,0.0436105714414501,0.0526315789473684,18
"71","2",21,50,0.0578373266285991,0.0588235294117647,7
"72","2",22,50,0.0322092066330089,0.0277777777777778,4
"73","2",23,50,0.0325856709484507,0.0434782608695652,16
"74","2",24,50,0.0312014349110331,0.0416666666666667,3
"75","2",25,50,0.0723436994653659,0.0555555555555556,7
"76","2",26,50,0.0901238128484578,0.0833333333333333,3
"77","2",27,50,0.086070284887932,0.166666666666667,18
"78","2",28,50,0.0544003631987108,0.0476190476190476,10
"79","2",29,50,0.0375451547272386,0.0434782608695652,2
