File Name,Number Original Ancestors,Mega Parent 0.01,Mega Parent 0.10,Mega Parent 0.25,Mega Parent 0.50,Mega Parent 0.75,Mega Parent 1.00
30316862_PA_to_18_with_5000_sims.csv,271,16,12,-1,-1,-1,-1
44149696_PA_to_18_with_5000_sims.csv,262,16,14,-1,-1,-1,-1
83770649_PA_to_18_with_5000_sims.csv,282,15,-1,-1,-1,-1,-1
70758792_PA_to_18_with_5000_sims.csv,269,16,5,-1,-1,-1,-1
36190905_PA_to_18_with_5000_sims.csv,276,15,-1,-1,-1,-1,-1
48084591_PA_to_18_with_5000_sims.csv,304,16,-1,-1,-1,-1,-1
98939096_PA_to_18_with_5000_sims.csv,250,15,-1,-1,-1,-1,-1
97404435_PA_to_18_with_5000_sims.csv,222,16,10,-1,-1,-1,-1
33246512_PA_to_18_with_5000_sims.csv,212,15,10,9,-1,-1,-1
45333770_PA_to_18_with_5000_sims.csv,281,15,-1,-1,-1,-1,-1
57071250_PA_to_18_with_5000_sims.csv,264,14,3,-1,-1,-1,-1
60178176_PA_to_18_with_5000_sims.csv,267,15,5,-1,-1,-1,-1
93762600_PA_to_18_with_5000_sims.csv,275,15,-1,-1,-1,-1,-1
28603861_PA_to_18_with_5000_sims.csv,292,15,-1,-1,-1,-1,-1
54824634_PA_to_18_with_5000_sims.csv,294,15,-1,-1,-1,-1,-1
92142068_PA_to_18_with_5000_sims.csv,287,15,12,-1,-1,-1,-1
15064448_PA_to_18_with_5000_sims.csv,285,16,11,-1,-1,-1,-1
32490080_PA_to_18_with_5000_sims.csv,258,15,-1,-1,-1,-1,-1
48968574_PA_to_18_with_5000_sims.csv,274,15,-1,-1,-1,-1,-1
69008272_PA_to_18_with_5000_sims.csv,284,16,-1,-1,-1,-1,-1
91537600_PA_to_18_with_5000_sims.csv,304,15,-1,-1,-1,-1,-1
5804184_PA_to_18_with_5000_sims.csv,271,15,-1,-1,-1,-1,-1
57307736_PA_to_18_with_5000_sims.csv,266,15,5,-1,-1,-1,-1
38144070_PA_to_18_with_5000_sims.csv,300,14,-1,-1,-1,-1,-1
99291045_PA_to_18_with_5000_sims.csv,290,15,-1,-1,-1,-1,-1
2356114_PA_to_18_with_5000_sims.csv,245,15,5,-1,-1,-1,-1
69447650_PA_to_18_with_5000_sims.csv,330,15,-1,-1,-1,-1,-1
52216988_PA_to_18_with_5000_sims.csv,283,15,-1,-1,-1,-1,-1
85121442_PA_to_18_with_5000_sims.csv,250,16,-1,-1,-1,-1,-1
12103014_PA_to_18_with_5000_sims.csv,267,16,-1,-1,-1,-1,-1
60379408_PA_to_18_with_5000_sims.csv,266,15,11,-1,-1,-1,-1
14786430_PA_to_18_with_5000_sims.csv,279,15,8,-1,-1,-1,-1
60244614_PA_to_18_with_5000_sims.csv,274,16,12,-1,-1,-1,-1
16861329_PA_to_18_with_5000_sims.csv,267,16,-1,-1,-1,-1,-1
92025286_PA_to_18_with_5000_sims.csv,297,15,-1,-1,-1,-1,-1
50624293_PA_to_18_with_5000_sims.csv,262,15,-1,-1,-1,-1,-1
76938614_PA_to_18_with_5000_sims.csv,285,16,-1,-1,-1,-1,-1
38751306_PA_to_18_with_5000_sims.csv,274,15,10,-1,-1,-1,-1
31313629_PA_to_18_with_5000_sims.csv,266,15,-1,-1,-1,-1,-1
40818505_PA_to_18_with_5000_sims.csv,291,15,10,-1,-1,-1,-1
10016325_PA_to_18_with_5000_sims.csv,286,16,14,-1,-1,-1,-1
10248600_PA_to_18_with_5000_sims.csv,288,15,1,-1,-1,-1,-1
57579860_PA_to_18_with_5000_sims.csv,289,15,-1,-1,-1,-1,-1
80654594_PA_to_18_with_5000_sims.csv,280,15,-1,-1,-1,-1,-1
57443403_PA_to_18_with_5000_sims.csv,271,15,-1,-1,-1,-1,-1
13851018_PA_to_18_with_5000_sims.csv,281,16,-1,-1,-1,-1,-1
49748246_PA_to_18_with_5000_sims.csv,265,16,-1,-1,-1,-1,-1
8587689_PA_to_18_with_5000_sims.csv,298,15,-1,-1,-1,-1,-1
45331164_PA_to_18_with_5000_sims.csv,299,15,-1,-1,-1,-1,-1
7643038_PA_to_18_with_5000_sims.csv,277,14,-1,-1,-1,-1,-1
67435156_PA_to_18_with_5000_sims.csv,264,14,11,9,-1,-1,-1
68832218_PA_to_18_with_5000_sims.csv,299,15,-1,-1,-1,-1,-1
31739596_PA_to_18_with_5000_sims.csv,276,14,-1,-1,-1,-1,-1
3544660_PA_to_18_with_5000_sims.csv,302,15,-1,-1,-1,-1,-1
12029526_PA_to_18_with_5000_sims.csv,243,15,8,-1,-1,-1,-1
53702660_PA_to_18_with_5000_sims.csv,282,15,-1,-1,-1,-1,-1
96213029_PA_to_18_with_5000_sims.csv,284,16,8,-1,-1,-1,-1
65089491_PA_to_18_with_5000_sims.csv,272,15,-1,-1,-1,-1,-1
18038244_PA_to_18_with_5000_sims.csv,272,15,8,-1,-1,-1,-1
