File Name,Number Original Ancestors,Mega Parent 0.01,Mega Parent 0.10,Mega Parent 0.25,Mega Parent 0.50,Mega Parent 0.75,Mega Parent 1.00
14328277_CA_cd_2020_map_with_20_sims,1,51,51,51,51,45,34
3654992_CA_cd_2020_map_with_20_sims,1,51,51,51,50,44,44
80191041_CA_cd_2020_map_with_20_sims,1,51,51,50,50,49,44
45079254_CA_cd_2020_map_with_20_sims,1,51,51,51,50,49,48
93906742_CA_cd_2020_map_with_20_sims,1,51,51,51,50,50,46
