filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_pa_203_results/14548992_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1458536_PA_to_203_with_5000_sims.csv,"(1137, 3863)",2500.0,3863
1000_pa_203_results/1463220_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/14786430_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1498681_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15064448_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15113304_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15262360_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15337000_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15363315_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15381034_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15560778_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15566650_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1556702_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1571744_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/15800000_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/16103758_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1612020_PA_to_203_with_5000_sims.csv,"(61, 4939)",2500.0,4939
1000_pa_203_results/1615383_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/16314381_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/16494080_PA_to_203_with_5000_sims.csv,"(2, 4998)",2500.0,4998
1000_pa_203_results/16546840_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/16826739_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/16861329_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1690794_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/16915360_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17011664_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17120820_PA_to_203_with_5000_sims.csv,"(4997, 3)",2500.0,4997
1000_pa_203_results/17144474_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17214200_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17240553_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17350307_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17415216_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17419688_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17590764_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17681105_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17822080_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17822938_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1784415_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1788040_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/17947250_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18038244_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18115366_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18220944_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18354225_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18368650_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18382150_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18445515_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18532296_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/18557510_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19099520_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19113356_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1919644_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1922930_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19234404_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19300317_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19558701_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19638698_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/19700700_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/1975160_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20125342_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20645286_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2076610_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20770750_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20825488_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20831392_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20877708_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2090832_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/20989580_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21053948_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2135558_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21393100_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21566496_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21660570_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21706620_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21716198_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21889375_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21902538_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21939700_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/21973560_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/22024640_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/22075606_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/22387507_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2264208_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2283214_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2289792_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/22925902_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2293507_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23027648_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23044268_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2310684_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23137065_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
