filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_nm_results/99690864_new_mexico_precincts_to_42_with_5000_sims.csv,"(5, 316, 13, 6, 114, 24, 507, 15, 5, 321, 309, 292, 18, 2, 40, 21, 532, 304, 72, 1, 2, 8, 43, 13, 19, 1504, 5, 33, 42, 47, 36, 309, 1, 13, 7, 1)",138.88888888888889,1504
1000_nm_results/99712816_new_mexico_precincts_to_42_with_5000_sims.csv,"(1157, 120, 19, 1058, 182, 131, 6, 27, 3, 141, 20, 1974, 1, 12, 11, 11, 8, 63, 36, 7, 1, 10, 2)",217.3913043478261,1974
1000_nm_results/99720490_new_mexico_precincts_to_42_with_5000_sims.csv,"(42, 6, 33, 5, 7, 4, 129, 1, 3, 62, 10, 281, 19, 40, 2834, 4, 96, 84, 830, 259, 1, 18, 12, 3, 2, 110, 3, 39, 2, 43, 1, 17)",156.25,2834
1000_nm_results/99876088_new_mexico_precincts_to_42_with_5000_sims.csv,"(19, 1, 13, 2, 1033, 2406, 22, 4, 16, 1, 7, 74, 36, 3, 1, 517, 1, 8, 33, 1, 11, 48, 4, 47, 15, 317, 1, 10, 130, 4, 2, 6, 90, 95, 16, 6)",138.88888888888889,2406
1000_nm_results/10018796_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 608, 94, 31, 70, 933, 7, 4, 7, 84, 692, 82, 70, 16, 7, 3, 4, 12, 1, 9, 38, 12, 7, 32, 223, 10, 321, 25, 2, 6, 2, 245, 68, 41, 96, 37, 2, 17, 154, 125, 81, 185, 2, 532, 2)",111.11111111111111,933
1000_nm_results/10041200_new_mexico_precincts_to_42_with_5000_sims.csv,"(908, 3, 7, 23, 16, 54, 10, 9, 493, 3, 2, 21, 7, 588, 933, 1, 78, 12, 53, 10, 1, 632, 13, 14, 1, 5, 77, 3, 1, 140, 2, 21, 2, 13, 5, 60, 4, 305, 5, 454, 6, 2, 2, 1)",113.63636363636364,933
1000_nm_results/10043670_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 39, 20, 2, 3, 3, 37, 4395, 88, 24, 24, 3, 12, 147, 3, 3, 2, 13, 1, 21, 110, 2, 1, 13, 5, 2, 26)",185.1851851851852,4395
1000_nm_results/10045032_new_mexico_precincts_to_42_with_5000_sims.csv,"(26, 1, 10, 175, 63, 6, 1, 50, 14, 127, 1, 216, 12, 28, 13, 52, 45, 18, 9, 6, 4, 48, 18, 146, 7, 8, 11, 1, 21, 10, 34, 2, 25, 20, 1, 1999, 7, 140, 596, 64, 49, 40, 4, 10, 7, 17, 3, 506, 106, 6, 77, 2, 1, 6, 69, 62)",89.28571428571429,1999
1000_nm_results/10060160_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 8, 4, 11, 649, 14, 48, 2597, 109, 1, 4, 32, 53, 3, 2, 2, 11, 9, 2, 60, 52, 14, 26, 21, 4, 17, 2, 22, 5, 3, 5, 13, 30, 29, 76, 3, 27, 36, 1, 2, 4, 8, 8, 123, 163, 1, 38, 348, 31, 47, 221)",98.03921568627452,2597
1000_nm_results/10162032_new_mexico_precincts_to_42_with_5000_sims.csv,"(5, 2, 18, 188, 4, 4, 4, 4, 147, 59, 32, 96, 1790, 6, 5, 3, 1, 14, 5, 5, 2, 358, 3, 166, 32, 8, 11, 63, 11, 179, 13, 107, 5, 1, 5, 15, 1, 19, 6, 66, 111, 153, 378, 3, 13, 25, 415, 7, 432)",102.04081632653062,1790
1000_nm_results/1016995_new_mexico_precincts_to_42_with_5000_sims.csv,"(2, 4, 17, 2, 6, 2, 2, 13, 2, 3, 3, 5, 4, 16, 2, 1, 8, 42, 1, 6, 4, 1, 4074, 6, 96, 15, 2, 5, 2, 2, 2, 5, 108, 46, 21, 25, 32, 70, 3, 5, 4, 38, 1, 11, 5, 86, 162, 28)",104.16666666666667,4074
1000_nm_results/10190232_new_mexico_precincts_to_42_with_5000_sims.csv,"(45, 10, 7, 4, 80, 3, 2, 2, 2, 1, 4, 201, 13, 40, 327, 125, 611, 130, 467, 1, 1, 8, 40, 104, 27, 236, 6, 1, 1, 40, 5, 191, 2, 234, 2, 125, 2, 106, 49, 3, 1, 9, 5, 1658, 4, 44, 21)",106.38297872340425,1658
1000_nm_results/10209624_new_mexico_precincts_to_42_with_5000_sims.csv,"(19, 52, 13, 89, 1, 87, 28, 1, 72, 96, 15, 1, 46, 16, 5, 6, 20, 6, 1, 7, 11, 32, 20, 9, 7, 103, 3045, 14, 8, 1, 3, 24, 784, 6, 26, 1, 233, 56, 2, 34)",125.0,3045
1000_nm_results/1031600_new_mexico_precincts_to_42_with_5000_sims.csv,"(581, 12, 941, 157, 8, 109, 13, 1, 5, 5, 102, 11, 439, 46, 13, 2, 8, 4, 26, 41, 88, 42, 4, 19, 429, 1, 130, 6, 76, 15, 258, 39, 1, 293, 1, 24, 271, 65, 125, 12, 558, 19)",119.04761904761905,941
1000_nm_results/10325070_new_mexico_precincts_to_42_with_5000_sims.csv,"(4, 3, 15, 4, 2, 36, 1312, 5, 105, 560, 7, 102, 2, 75, 154, 1, 8, 97, 6, 4, 23, 12, 1, 2, 22, 4, 1, 3, 17, 9, 8, 4, 67, 22, 2, 12, 2, 1, 2, 146, 12, 27, 12, 4, 990, 7, 8, 54, 27, 17, 22, 958)",96.15384615384616,1312
1000_nm_results/10439542_new_mexico_precincts_to_42_with_5000_sims.csv,"(51, 10, 4, 2, 1030, 106, 40, 604, 12, 122, 1, 259, 1331, 205, 36, 7, 10, 199, 1, 3, 2, 149, 368, 205, 2, 65, 6, 7, 21, 5, 6, 7, 7, 28, 1, 16, 56, 6, 6, 4)",125.0,1331
1000_nm_results/10537743_new_mexico_precincts_to_42_with_5000_sims.csv,"(2423, 2, 1, 2511, 15, 12, 1, 29, 1, 1, 2, 2)",416.6666666666667,2511
1000_nm_results/10629668_new_mexico_precincts_to_42_with_5000_sims.csv,"(43, 5, 7, 3, 635, 13, 10, 3, 3, 4, 5, 1, 5, 14, 15, 466, 3, 6, 48, 17, 5, 5, 1, 36, 9, 429, 12, 21, 2874, 184, 73, 9, 3, 5, 28)",142.85714285714286,2874
1000_nm_results/10667168_new_mexico_precincts_to_42_with_5000_sims.csv,"(76, 48, 167, 32, 8, 13, 176, 3, 13, 60, 14, 1, 37, 1, 2, 120, 10, 121, 1, 98, 198, 449, 26, 6, 7, 3, 15, 2, 260, 600, 16, 569, 1, 218, 1435, 2, 190, 2)",131.57894736842104,1435
1000_nm_results/10727507_new_mexico_precincts_to_42_with_5000_sims.csv,"(17, 14, 1, 1339, 1, 11, 86, 11, 112, 2, 9, 209, 30, 49, 17, 1, 392, 21, 29, 12, 17, 9, 120, 52, 12, 13, 27, 3, 69, 222, 5, 114, 7, 12, 69, 71, 278, 13, 306, 6, 6, 1, 131, 21, 6, 32, 11, 8, 197, 14, 382, 2, 6, 10, 12, 1, 33, 8, 28, 6, 73, 22, 1, 8, 2, 6, 31, 1, 153)",72.46376811594203,1339
1000_nm_results/1074875_new_mexico_precincts_to_42_with_5000_sims.csv,"(23, 226, 74, 2, 37, 30, 190, 49, 27, 107, 1429, 22, 632, 3, 3, 88, 70, 8, 34, 1, 9, 16, 212, 1542, 13, 145, 1, 2, 5)",172.41379310344828,1542
1000_nm_results/10779480_new_mexico_precincts_to_42_with_5000_sims.csv,"(27, 16, 260, 38, 10, 1, 5, 33, 195, 66, 411, 10, 199, 95, 53, 8, 18, 1, 23, 5, 125, 11, 9, 675, 4, 1, 20, 176, 148, 1625, 29, 33, 619, 8, 1, 19, 8, 5, 2, 2, 6)",121.95121951219512,1625
1000_nm_results/10798504_new_mexico_precincts_to_42_with_5000_sims.csv,"(7, 2, 1, 3432, 31, 32, 2, 7, 16, 1, 3, 13, 1, 1, 1, 7, 17, 2, 12, 11, 62, 12, 45, 3, 3, 1, 41, 5, 129, 3, 15, 261, 1, 10, 419, 116, 24, 7, 51, 69, 68, 50, 6)",116.27906976744185,3432
1000_nm_results/10833325_new_mexico_precincts_to_42_with_5000_sims.csv,"(109, 85, 1, 4, 2, 22, 6, 19, 651, 134, 2, 3, 62, 137, 206, 4, 52, 138, 68, 649, 111, 39, 21, 1, 112, 1002, 5, 49, 5, 9, 452, 33, 12, 7, 1, 21, 125, 39, 5, 1, 82, 119, 243, 131, 21)",111.11111111111111,1002
1000_nm_results/10924038_new_mexico_precincts_to_42_with_5000_sims.csv,"(11, 3, 2, 8, 55, 300, 6, 16, 6, 13, 1, 563, 267, 17, 3, 1, 2, 103, 4, 8, 5, 1469, 12, 1, 24, 1223, 3, 50, 16, 19, 122, 10, 3, 508, 7, 44, 46, 9, 2, 1, 6, 3, 13, 8, 7)",111.11111111111111,1469
1000_nm_results/10966926_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 10, 65, 6, 3, 11, 1, 123, 946, 284, 4, 92, 31, 82, 2209, 5, 1, 17, 2, 24, 3, 44, 819, 217)",208.33333333333334,2209
1000_nm_results/10967487_new_mexico_precincts_to_42_with_5000_sims.csv,"(4, 5, 391, 8, 2, 2, 2, 65, 2, 2993, 3, 3, 358, 1, 30, 8, 3, 6, 598, 3, 25, 1, 4, 6, 9, 34, 6, 2, 1, 4, 370, 19, 17, 10, 5)",142.85714285714286,2993
1000_nm_results/11098039_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 2, 1, 1, 27, 17, 4, 1, 4070, 15, 34, 15, 3, 2, 16, 3, 170, 1, 22, 5, 118, 1, 4, 8, 61, 6, 103, 16, 3, 148, 4, 2, 1, 115)",147.05882352941177,4070
1000_nm_results/11160942_new_mexico_precincts_to_42_with_5000_sims.csv,"(14, 166, 1, 753, 1, 200, 13, 31, 3, 129, 4, 650, 234, 8, 8, 2, 2, 226, 37, 28, 507, 21, 17, 1, 6, 139, 11, 1, 111, 24, 1, 11, 1, 32, 5, 71, 58, 34, 4, 391, 21, 152, 164, 28, 33, 180, 175, 20, 49, 1, 8, 17, 51, 25, 10, 4, 1, 1, 46, 1, 7, 3, 46, 1)",78.125,753
1000_nm_results/11197922_new_mexico_precincts_to_42_with_5000_sims.csv,"(26, 2, 2, 44, 13, 323, 36, 10, 10, 23, 6, 20, 15, 8, 63, 337, 5, 9, 2, 1, 1, 6, 3314, 1, 7, 4, 2, 17, 685, 7, 1)",161.29032258064515,3314
1000_nm_results/11216450_new_mexico_precincts_to_42_with_5000_sims.csv,"(10, 22, 6, 13, 15, 11, 51, 1, 15, 24, 2, 137, 185, 68, 4, 2, 13, 4059, 4, 1, 12, 16, 1, 3, 37, 17, 32, 2, 1, 1, 167, 3, 1, 2, 1, 3, 32, 25, 1)",128.2051282051282,4059
1000_nm_results/81803610_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 2, 45, 597, 14, 59, 27, 1, 306, 71, 35, 1661, 8, 31, 22, 165, 78, 43, 1215, 25, 19, 2, 22, 1, 241, 4, 4, 26, 6, 169, 100)",161.29032258064515,1661
1000_nm_results/8339984_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 1, 1, 7, 12, 10, 19, 38, 45, 17, 28, 11, 43, 20, 44, 4, 4579, 61, 13, 21, 1, 2, 8, 6, 4, 4)",192.30769230769232,4579
1000_nm_results/8446200_new_mexico_precincts_to_42_with_5000_sims.csv,"(69, 1, 2, 12, 9, 13, 31, 1, 8, 25, 5, 737, 21, 300, 62, 44, 54, 139, 231, 730, 39, 2, 17, 1134, 12, 15, 18, 3, 8, 15, 2, 185, 39, 1, 8, 2, 9, 1, 112, 5, 323, 132, 1, 6, 188, 9, 38, 158, 19, 5)",100.0,1134
